City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
292,Airai,61,TL,2021-12-03 07:01:38,62,-8.9266,125.4092,73.58,2.33
293,Melilla,0,ES,2021-12-03 07:01:38,58,35.2937,-2.9383,55.78,5.75
294,Yerbogachen,100,RU,2021-12-03 07:01:39,93,61.2767,108.0108,13.55,9.78
295,Khash,0,IR,2021-12-03 07:01:39,33,28.2211,61.2158,62.83,20.98
296,Khromtau,100,KZ,2021-12-03 07:01:39,90,50.2503,58.4347,27.54,17.54
297,Mishan,11,CN,2021-12-03 07:01:40,84,45.55,131.8833,11.8,4.59
298,Teya,100,RU,2021-12-03 07:01:40,90,60.3778,92.6267,30.34,16.24
299,Khonsa,100,IN,2021-12-03 07:01:41,52,27.0167,95.5667,71.85,4.47
300,Luderitz,94,NA,2021-12-03 07:01:41,56,-26.6481,15.1594,68.65,9.48
301,Baberu,100,IN,2021-12-03 07:01:41,51,25.55,80.7167,68.31,4.16
302,Conakry,100,GN,2021-12-03 07:01:42,73,9.538,-13.6773,75.36,3.6
303,Port Hueneme,90,US,2021-12-03 06:59:58,93,34.1478,-119.1951,56.43,4.61
304,The Valley,19,AI,2021-12-03 07:01:42,73,18.217,-63.0578,80.1,16.69
305,Kodiak,5,US,2021-12-03 07:00:44,72,57.79,-152.4072,17.42,8.25
306,Sambava,10,MG,2021-12-03 07:01:43,65,-14.2667,50.1667,82.9,12.93
307,Salina,0,US,2021-12-03 07:00:02,43,38.8403,-97.6114,52.25,8.9
308,Sept-Iles,90,CA,2021-12-03 07:00:17,93,50.2001,-66.3821,37.92,0.0
309,Koumac,100,NC,2021-12-03 07:01:44,79,-20.5667,164.2833,79.66,5.86
310,Waddan,100,LY,2021-12-03 07:01:44,33,29.1614,16.139,65.32,3.85
311,Tokur,43,RU,2021-12-03 07:01:45,97,53.1333,132.9,-15.75,0.98
312,Apatou,55,GF,2021-12-03 07:01:14,99,5.155,-54.3472,71.08,1.92
313,Erdenet,0,MN,2021-12-03 07:01:45,30,49.0333,104.0833,25.9,3.98
314,Dikson,21,RU,2021-12-03 07:01:46,94,73.5069,80.5464,-25.73,14.2
315,Nova Olimpia,100,BR,2021-12-03 07:01:46,96,-14.7972,-57.2881,72.9,1.77
316,Vanavara,100,RU,2021-12-03 07:01:47,82,60.34,102.2797,27.55,13.42
317,Iracoubo,96,GF,2021-12-03 07:01:47,86,5.4802,-53.2011,76.14,8.28
318,Bull Savanna,27,JM,2021-12-03 07:01:47,83,17.8868,-77.5902,73.9,5.59
319,Pangnirtung,100,CA,2021-12-03 07:01:48,89,66.1451,-65.7125,11.34,7.74
320,Ketchikan,99,US,2021-12-03 06:56:58,82,55.3422,-131.6461,31.37,5.32
321,Rio Gallegos,59,AR,2021-12-03 07:01:42,74,-51.6226,-69.2181,44.06,9.69
322,Vestmannaeyjar,99,IS,2021-12-03 07:02:49,67,63.4427,-20.2734,38.95,9.48
323,Yizhivtsi,100,UA,2021-12-03 07:02:49,95,48.0396,25.6623,43.79,16.17
324,Jiazi,20,CN,2021-12-03 07:02:49,25,22.8779,116.067,70.27,8.99
325,Carmelo,0,UY,2021-12-03 07:02:50,81,-33.9892,-58.2856,65.12,11.41
326,Manicore,100,BR,2021-12-03 07:02:50,97,-5.8092,-61.3003,73.6,1.14
327,Kautokeino,100,NO,2021-12-03 06:59:43,97,69.0125,23.0412,9.66,2.73
328,Caravelas,100,BR,2021-12-03 07:02:51,90,-17.7125,-39.2481,73.53,6.58
329,Sur,0,OM,2021-12-03 07:02:52,35,22.5667,59.5289,81.23,5.59
330,Rudbar,20,AF,2021-12-03 07:02:52,20,30.15,62.6,76.03,13.65
331,Beringovskiy,100,RU,2021-12-03 07:02:52,93,63.05,179.3167,34.27,22.37
332,Aventura,1,US,2021-12-03 07:01:02,85,25.9565,-80.1392,64.4,3.44
333,Portobelo,38,PA,2021-12-03 07:02:53,87,9.55,-79.65,77.95,8.72
334,College,1,US,2021-12-03 07:02:53,71,64.8569,-147.8028,-18.42,8.05
335,Mount Gambier,11,AU,2021-12-03 07:02:54,48,-37.8333,140.7667,60.91,10.09
336,Aras,75,ES,2021-12-03 07:02:54,90,42.5617,-2.356,41.72,13.8
337,Todos Santos,100,MX,2021-12-03 07:02:54,48,23.45,-110.2167,76.01,7.05
338,Sibu,100,MY,2021-12-03 07:02:55,82,2.3,111.8167,82.33,5.82
339,Mujiayingzi,57,CN,2021-12-03 07:02:55,42,42.1167,118.7833,35.46,14.72
340,Aberdeen,36,GB,2021-12-03 07:02:56,87,57.1437,-2.0981,43.48,11.5
341,Chabahar,0,IR,2021-12-03 07:02:56,51,25.2919,60.643,77.09,3.94
342,Inyonga,28,TZ,2021-12-03 07:02:56,50,-6.7167,32.0667,78.01,8.66
343,Kushiro,75,JP,2021-12-03 07:02:57,93,42.975,144.3747,41.95,11.5
344,Kayes,100,ML,2021-12-03 07:02:57,14,14.0,-11.0,74.93,2.19
345,Huilong,0,CN,2021-12-03 07:02:58,36,31.8111,121.655,57.97,13.91
346,Tadine,100,NC,2021-12-03 07:02:58,74,-21.55,167.8833,77.79,10.69
347,Anadyr,100,RU,2021-12-03 07:02:58,93,64.75,177.4833,33.01,40.0
348,Hazorasp,100,UZ,2021-12-03 07:02:59,64,41.3194,61.0742,39.04,17.11
349,Cabedelo,80,BR,2021-12-03 07:02:59,76,-6.9811,-34.8339,79.43,9.8
350,Banjarmasin,70,ID,2021-12-03 07:03:00,56,-3.3244,114.591,82.54,8.37
351,Luebo,95,CD,2021-12-03 07:03:00,83,-5.35,21.4167,76.3,1.3
352,Gravdal,40,NO,2021-12-03 07:03:00,51,68.1214,13.5031,31.68,11.5
353,Sorland,40,NO,2021-12-03 07:03:01,64,67.667,12.6934,31.86,26.46
354,Upernavik,100,GL,2021-12-03 07:03:01,73,72.7868,-56.1549,21.42,16.87
355,Bonfim,100,BR,2021-12-03 07:03:02,83,3.0833,-59.95,75.42,1.52
356,Novozybkov,100,RU,2021-12-03 07:03:02,99,52.5396,31.9275,34.29,3.76
357,Thinadhoo,34,MV,2021-12-03 07:03:02,78,0.5333,72.9333,81.84,7.4
358,Thung Song,85,TH,2021-12-03 07:03:03,100,8.1645,99.6804,90.84,6.53
359,Bousso,24,TD,2021-12-03 07:03:03,20,10.4795,16.7117,80.94,8.61
360,Catuday,1,PH,2021-12-03 07:03:04,55,16.2923,119.8062,81.68,5.97
361,Hobyo,14,SO,2021-12-03 07:03:04,59,5.3505,48.5268,82.36,18.59
362,Jalu,100,LY,2021-12-03 07:03:05,45,29.0331,21.5482,58.84,15.3
363,Popondetta,100,PG,2021-12-03 07:03:05,76,-8.7537,148.2534,84.43,3.85
364,Tynda,0,RU,2021-12-03 07:03:06,71,55.1667,124.7167,-6.45,5.35
365,Vao,52,NC,2021-12-03 07:03:06,79,-22.6667,167.4833,76.73,13.73
366,Mwinilunga,14,ZM,2021-12-03 07:03:07,49,-11.7358,24.4293,79.21,4.05
367,Barao De Melgaco,100,BR,2021-12-03 07:03:07,92,-16.1944,-55.9675,79.32,2.51
368,Hovd,0,MN,2021-12-03 07:03:07,45,48.0056,91.6419,23.9,2.75
369,Jiuquan,0,CN,2021-12-03 07:04:08,18,39.7432,98.5174,41.29,3.83
370,Mirnyy,100,RU,2021-12-03 07:04:08,94,62.5353,113.9611,-10.26,6.2
371,Road Town,8,VG,2021-12-03 07:04:09,75,18.4167,-64.6167,78.89,14.27
372,Cabo Rojo,7,PR,2021-12-03 07:04:09,83,18.0866,-67.1457,77.72,4.12
373,Ulladulla,90,AU,2021-12-03 07:04:09,90,-35.35,150.4667,67.77,6.22
374,Cayenne,90,GF,2021-12-03 07:04:10,91,4.9333,-52.3333,75.24,0.0
375,Itaueira,89,BR,2021-12-03 07:04:10,75,-7.6033,-43.0256,74.66,2.57
376,Stephenville Crossing,90,CA,2021-12-03 07:04:11,87,48.5,-58.4318,48.33,17.27
377,Sao Miguel Do Araguaia,100,BR,2021-12-03 07:04:11,97,-13.275,-50.1628,71.98,2.95
378,Pisco,0,PE,2021-12-03 07:04:11,88,-13.7,-76.2167,64.45,10.36
379,Synya,100,RU,2021-12-03 07:04:12,96,65.3718,58.0387,8.87,5.26
380,Mariinsk,100,RU,2021-12-03 07:04:12,59,56.2139,87.7472,34.09,17.18
381,Constitucion,100,CL,2021-12-03 07:04:13,84,-35.3333,-72.4167,53.31,11.86
382,Dalumangcob,100,PH,2021-12-03 07:04:13,77,7.2167,124.3,82.98,3.67
383,Vanimo,84,PG,2021-12-03 07:04:13,72,-2.6741,141.3028,84.22,5.28
384,Keti Bandar,0,PK,2021-12-03 07:04:14,41,24.1447,67.4497,79.14,6.35
385,Beihai,12,CN,2021-12-03 07:04:14,30,21.4833,109.1,70.74,4.0
386,Kyenjojo,87,UG,2021-12-03 07:04:15,84,0.6328,30.6214,68.74,2.75
387,High Rock,0,BS,2021-12-03 07:03:15,68,26.6208,-78.2833,62.62,9.51
388,Ambon,100,ID,2021-12-03 07:04:15,69,-3.6954,128.1814,84.43,3.89
389,Mukhen,31,RU,2021-12-03 07:04:16,83,48.1,136.1,8.04,7.47
390,Raudeberg,100,NO,2021-12-03 07:04:16,78,61.9875,5.1352,29.07,3.0
391,Mogocha,99,RU,2021-12-03 07:04:16,84,53.7333,119.7667,1.89,1.34
392,Williamsburg,1,US,2021-12-03 07:02:47,63,37.2707,-76.7075,60.75,4.61
393,Forestville,1,US,2021-12-03 07:04:17,52,38.8451,-76.875,56.68,16.11
394,Dicabisagan,56,PH,2021-12-03 07:04:18,76,17.0818,122.4157,74.52,13.8
395,Columbus,75,US,2021-12-03 07:00:18,82,39.9612,-82.9988,40.01,0.0
396,Nanga Eboko,55,CM,2021-12-03 07:04:18,81,4.6833,12.3667,74.53,1.52
397,Benghazi,100,LY,2021-12-03 07:00:23,55,32.1167,20.0667,63.25,28.3
398,Cam Ranh,20,VN,2021-12-03 07:04:19,65,11.9214,109.1591,76.96,18.41
399,Zyryanka,100,RU,2021-12-03 07:04:19,94,65.75,150.85,-17.99,21.63
400,Tahta,75,EG,2021-12-03 07:04:20,48,26.7693,31.5021,62.2,7.09
401,Dubbo,73,AU,2021-12-03 07:04:20,33,-32.25,148.6167,91.53,8.05
402,Santana,75,BR,2021-12-03 07:04:17,94,-0.0583,-51.1817,77.18,4.61
403,Maceio,20,BR,2021-12-03 07:04:21,88,-9.6658,-35.7353,76.44,3.44
404,Birao,28,CF,2021-12-03 07:04:21,21,10.2849,22.7882,80.06,13.0
405,Taoudenni,82,ML,2021-12-03 07:04:22,27,22.6783,-3.9836,62.87,9.75
406,Tiarei,100,PF,2021-12-03 07:04:22,73,-17.5333,-149.3333,78.82,22.01
407,Numata,2,JP,2021-12-03 07:04:23,68,36.6333,139.05,52.5,6.55
408,Maniitsoq,100,GL,2021-12-03 07:04:23,86,65.4167,-52.9,25.92,11.23
409,Tongren,92,CN,2021-12-03 07:04:23,49,27.7172,109.1853,64.26,2.91
410,Bud,17,US,2021-12-03 07:04:24,89,39.447,-86.1758,44.1,4.29
411,Sawtell,0,AU,2021-12-03 07:04:24,73,-30.3833,153.1,78.19,8.05
412,Half Moon Bay,90,US,2021-12-03 07:04:25,93,37.4636,-122.4286,55.71,4.61
413,Havelock,4,US,2021-12-03 07:04:25,79,34.8791,-76.9013,57.92,5.01
414,Nakskov,100,DK,2021-12-03 07:04:25,70,54.8373,11.1284,38.1,20.18
415,Rokupr,63,SL,2021-12-03 07:04:26,98,8.6717,-12.395,73.81,0.25
416,Mbaiki,100,CF,2021-12-03 07:05:26,93,3.8678,17.9892,71.17,2.48
417,Pasighat,100,IN,2021-12-03 07:05:27,41,28.0667,95.3333,79.59,4.07
418,Dolores Hidalgo,100,MX,2021-12-03 07:05:27,64,21.1561,-100.9308,51.87,4.36
419,Fukue,100,JP,2021-12-03 07:05:28,52,32.6881,128.8419,58.21,26.02
420,Saint-Augustin,100,CA,2021-12-03 07:05:28,97,51.226,-58.6502,37.17,18.45
421,Mazyr,100,BY,2021-12-03 07:05:28,99,52.0495,29.2456,32.2,6.91
422,Geraldton,0,AU,2021-12-03 07:05:29,57,-28.7667,114.6,77.41,27.63
423,Sulangan,100,PH,2021-12-03 07:05:29,73,11.1373,123.7228,81.7,27.69
424,Palu,99,ID,2021-12-03 07:05:30,67,-0.8917,119.8707,87.64,4.5
425,Sampit,100,ID,2021-12-03 07:05:30,51,-2.5333,112.95,92.05,2.13
426,Mitu,99,CO,2021-12-03 07:05:31,100,1.1983,-70.1733,70.14,1.23
427,Honiara,99,SB,2021-12-03 07:05:31,84,-9.4333,159.95,81.32,2.24
428,Troitskoye,100,RU,2021-12-03 07:05:31,72,52.9821,84.6757,28.62,5.77
429,Dillon,0,US,2021-12-03 07:02:32,74,34.4166,-79.3712,58.24,7.16
430,Quelimane,0,MZ,2021-12-03 07:05:32,42,-17.8786,36.8883,92.39,10.54
431,Sakaiminato,100,JP,2021-12-03 07:05:32,63,35.55,133.2333,53.11,17.2
432,Garden City,75,US,2021-12-03 07:05:33,77,42.3256,-83.331,37.65,4.61
433,Lere,11,NG,2021-12-03 07:05:33,31,10.387,8.5726,69.58,4.56
434,Buala,90,SB,2021-12-03 07:05:34,73,-8.145,159.5921,83.86,2.77
435,Yulara,0,AU,2021-12-03 07:05:34,6,-25.2406,130.9889,105.64,13.8
436,Manta,90,EC,2021-12-03 07:05:35,88,-0.95,-80.7333,73.18,10.36
437,Kazachinskoye,98,RU,2021-12-03 07:05:35,60,57.6953,93.2761,35.67,10.76
438,Bac Lieu,81,VN,2021-12-03 07:05:36,66,9.285,105.7244,82.2,7.58
439,Santa Cruz,75,BO,2021-12-03 07:05:36,94,-17.8,-63.1667,72.86,8.05
440,Margate,100,GB,2021-12-03 07:05:37,89,51.3813,1.3862,41.88,3.0
441,Manokwari,100,ID,2021-12-03 07:05:37,81,-0.8667,134.0833,80.24,10.11
442,Yuncheng,0,CN,2021-12-03 07:05:38,24,35.0231,110.9928,51.76,4.5
443,Taitung,75,TW,2021-12-03 07:05:38,63,22.7583,121.1444,66.47,5.75
444,Rovaniemi,0,FI,2021-12-03 07:05:38,86,66.5,25.7167,17.01,11.5
445,Matamoros,27,MX,2021-12-03 07:05:39,76,25.5333,-103.25,59.11,3.0
446,San Juan Bautista,100,PE,2021-12-03 07:05:39,74,-14.0108,-75.7358,59.63,1.41
447,Watsa,100,CD,2021-12-03 07:05:40,62,3.0372,29.5355,77.5,2.13
448,Panzhihua,100,CN,2021-12-03 07:05:40,64,26.5851,101.7128,64.63,3.6
449,Labuhan,100,ID,2021-12-03 07:05:41,78,-6.8844,112.2051,83.08,4.18
450,Aykhal,100,RU,2021-12-03 07:05:41,99,66.0,111.5,-14.21,8.59
451,Beawar,21,IN,2021-12-03 07:05:42,38,26.1,74.3167,70.43,5.12
452,Kozhevnikovo,100,RU,2021-12-03 07:05:42,84,56.2589,83.9714,36.25,15.37
453,Dwarka,0,IN,2021-12-03 07:05:42,50,22.2394,68.9678,76.33,16.64
454,Broome,90,US,2021-12-03 07:05:43,73,42.2506,-75.833,40.84,5.99
455,Sistranda,5,NO,2021-12-03 07:05:43,72,63.7256,8.834,19.36,22.66
456,Libertador General San Martin,97,AR,2021-12-03 07:05:44,65,-23.8064,-64.7876,80.98,2.33
457,Pemangkat,100,ID,2021-12-03 07:05:44,75,1.1667,108.9667,82.09,10.98
458,Kathmandu,75,NP,2021-12-03 07:04:28,52,27.7167,85.3167,66.42,3.44
459,Plettenberg Bay,93,ZA,2021-12-03 07:06:45,58,-34.0527,23.3716,64.94,5.66
460,Vetluga,100,RU,2021-12-03 07:06:45,92,57.8557,45.781,25.63,6.15
461,Codrington,6,AU,2021-12-03 07:06:46,54,-38.2667,141.9667,59.52,13.69
462,Khasan,0,RU,2021-12-03 07:06:46,53,42.4308,130.6434,26.87,13.85
463,Tripoli,1,LY,2021-12-03 07:02:23,38,32.8752,13.1875,57.54,15.39
464,Lumby,100,CA,2021-12-03 07:06:47,80,50.2498,-118.969,37.36,1.3
465,Atbasar,12,KZ,2021-12-03 07:06:47,91,51.8,68.3333,21.99,10.8
466,Trincomalee,16,LK,2021-12-03 07:06:47,72,8.5711,81.2335,81.84,7.31
467,Scarborough,92,GB,2021-12-03 07:06:48,90,54.2797,-0.4044,42.08,5.99
468,Valley City,90,US,2021-12-03 07:06:48,100,46.9233,-98.0032,34.79,5.75
469,Namatanai,100,PG,2021-12-03 07:06:49,76,-3.6667,152.4333,82.45,4.85
470,Greensburg,90,US,2021-12-03 07:06:49,69,40.3015,-79.5389,43.61,5.99
471,Balingasay,1,PH,2021-12-03 07:06:50,57,16.3573,119.8564,82.22,5.37
472,Iquique,100,CL,2021-12-03 07:06:50,67,-20.2208,-70.1431,64.44,4.47
473,Husavik,99,IS,2021-12-03 07:06:50,79,66.0449,-17.3389,28.22,10.11
474,Canyon,24,US,2021-12-03 07:06:51,32,34.9803,-101.9188,55.47,11.79
475,Kikwit,99,CD,2021-12-03 07:06:51,79,-5.041,18.8162,77.29,2.93
476,Kasempa,10,ZM,2021-12-03 07:06:52,37,-13.4584,25.8338,83.46,8.72
477,Praia Da Vitoria,34,PT,2021-12-03 07:06:52,96,38.7333,-27.0667,60.76,8.52
478,Ejido,99,VE,2021-12-03 07:06:53,87,8.5514,-71.2375,62.94,5.86
479,Acatlan,2,MX,2021-12-03 07:06:53,72,20.15,-98.45,46.17,1.39
480,Hofn,62,IS,2021-12-03 07:06:53,59,64.2539,-15.2082,35.33,9.89
481,Aleksandrov Gay,100,RU,2021-12-03 07:06:54,77,50.147,48.5704,37.65,17.45
482,Sena Madureira,100,BR,2021-12-03 07:06:54,86,-9.0656,-68.6569,74.08,1.57
483,Sobolevo,100,RU,2021-12-03 07:06:55,89,54.4299,31.8996,30.81,10.51
484,Rawson,0,AR,2021-12-03 07:06:55,63,-43.3002,-65.1023,53.49,7.87
485,Dunedin,55,NZ,2021-12-03 07:06:55,92,-45.8742,170.5036,63.66,1.77
486,Kieta,100,PG,2021-12-03 07:06:56,82,-6.2167,155.6333,81.95,4.05
487,Bogorodskoye,91,RU,2021-12-03 07:06:56,91,56.55,37.8833,33.1,10.22
488,Mashhad,75,IR,2021-12-03 07:06:57,71,36.297,59.6062,51.94,6.91
489,Emba,82,KZ,2021-12-03 07:06:57,74,48.8264,58.1442,32.72,13.0
490,Sarkand,65,KZ,2021-12-03 07:06:57,60,45.41,79.9186,51.4,4.12
491,Tongliao,19,CN,2021-12-03 07:06:58,83,43.6125,122.2653,26.42,7.49
492,Salto,5,UY,2021-12-03 07:03:34,70,-31.3833,-57.9667,63.88,8.01
493,Zhuanghe,7,CN,2021-12-03 07:06:58,37,39.7008,122.9911,36.34,10.29
494,Katsuura,0,JP,2021-12-03 07:06:59,56,35.1333,140.3,63.19,20.62
495,Santa Cruz De La Palma,75,ES,2021-12-03 07:06:59,88,28.6835,-17.7642,65.14,19.57
496,Karratha,11,AU,2021-12-03 07:06:59,31,-20.7377,116.8463,97.66,24.92
497,Rome,1,US,2021-12-03 07:02:02,91,34.257,-85.1647,57.61,0.0
498,Nuevo Progreso,6,MX,2021-12-03 07:07:00,89,23.1667,-97.95,71.6,4.61
499,Mayo,90,US,2021-12-03 07:07:01,54,38.8876,-76.5119,57.29,18.99
500,Lorengau,13,PG,2021-12-03 07:07:01,73,-2.0226,147.2712,83.8,4.97
501,Skjervoy,15,NO,2021-12-03 07:07:02,70,70.0311,20.9714,26.78,17.72
502,Teseney,0,ER,2021-12-03 07:07:02,38,15.11,36.6575,84.33,9.26
503,Blacksburg,1,US,2021-12-03 07:02:18,54,37.2296,-80.4139,57.36,9.22
504,Morondava,2,MG,2021-12-03 07:08:03,60,-20.2833,44.2833,85.8,8.72
505,Pangody,100,RU,2021-12-03 07:08:03,97,65.85,74.4859,0.43,11.41
506,Kapit,100,MY,2021-12-03 07:08:03,72,2.0167,112.9333,85.53,5.1
507,Khor,16,RU,2021-12-03 07:08:04,92,47.8861,134.9464,2.84,8.46
508,Thompson,90,CA,2021-12-03 07:04:31,84,55.7435,-97.8558,-11.04,2.3
509,Maarianhamina,0,AX,2021-12-03 07:08:04,86,60.0973,19.9348,21.06,2.3
510,Gerash,0,IR,2021-12-03 07:08:05,35,27.6652,54.1371,66.25,5.86
511,Ola,100,RU,2021-12-03 07:08:05,91,59.5833,151.2833,-2.87,10.33
512,Barranca,100,PE,2021-12-03 07:08:06,85,-10.75,-77.7667,65.08,6.2
513,Takoradi,96,GH,2021-12-03 07:08:06,81,4.8845,-1.7554,80.08,4.41
514,Havre-Saint-Pierre,90,CA,2021-12-03 07:08:06,100,50.2334,-63.5986,39.56,8.05
515,Port Hardy,100,CA,2021-12-03 07:08:07,78,50.6996,-127.4199,38.75,2.26
516,Otradnoye,100,RU,2021-12-03 07:08:07,90,59.7775,30.8181,15.96,6.51
517,Hamilton,1,US,2021-12-03 07:08:08,81,39.1834,-84.5333,45.75,1.01
518,Alta Floresta,100,BR,2021-12-03 07:08:08,98,-9.8756,-56.0861,70.47,2.86
519,Kamaishi,97,JP,2021-12-03 07:08:09,77,39.2667,141.8833,50.32,6.6
520,Erenhot,0,CN,2021-12-03 07:08:09,46,43.6475,111.9767,29.46,9.86
521,Rincon,1,US,2021-12-03 07:05:21,87,32.296,-81.2354,57.13,3.44
522,Upington,0,ZA,2021-12-03 07:08:10,18,-28.4478,21.2561,80.98,10.36
523,Cartagena,97,CO,2021-12-03 07:08:10,87,10.3997,-75.5144,78.37,5.57
524,Natal,40,BR,2021-12-03 07:08:10,89,-5.795,-35.2094,79.45,8.05
525,Vostok,99,RU,2021-12-03 07:08:11,95,46.4856,135.8833,5.07,5.66
526,San Cristobal,96,VE,2021-12-03 07:08:11,87,7.7669,-72.225,63.64,1.39
527,Obo,100,CF,2021-12-03 07:08:12,66,5.3998,26.4869,79.09,2.13
528,Garowe,1,SO,2021-12-03 07:08:12,42,8.4054,48.4845,77.9,8.61
529,Omboue,99,GA,2021-12-03 07:08:13,87,-1.5746,9.2618,78.01,4.85
530,Whitianga,100,NZ,2021-12-03 07:08:13,91,-36.8333,175.7,71.02,9.95
531,Bikin,73,RU,2021-12-03 07:08:14,91,46.8161,134.26,5.45,3.06
532,Shelburne,34,CA,2021-12-03 07:08:14,81,44.0787,-80.2041,30.56,12.26
533,Port Augusta,100,AU,2021-12-03 07:08:14,39,-32.5,137.7667,81.72,19.98
534,Lake City,90,US,2021-12-03 07:08:15,100,30.1897,-82.6393,52.0,4.38
535,Gramoteino,100,RU,2021-12-03 07:08:15,60,54.5368,86.3839,34.11,15.35
536,Belmonte,97,BR,2021-12-03 07:08:15,95,-15.8631,-38.8828,77.5,2.04
537,Biak,51,ID,2021-12-03 07:08:16,67,-0.9131,122.8766,84.56,2.06
538,Blagoveshchenka,100,RU,2021-12-03 07:08:16,99,52.8333,79.8667,32.07,16.35
539,Malazgirt,1,TR,2021-12-03 07:08:17,59,39.1427,42.5401,30.74,1.16
540,Oriximina,100,BR,2021-12-03 07:08:17,92,-1.7656,-55.8661,74.97,2.28
541,Pundaguitan,100,PH,2021-12-03 07:08:18,77,6.3711,126.1689,81.82,3.2
542,Eyl,5,SO,2021-12-03 07:08:18,47,7.9803,49.8164,83.7,18.43
543,Ust-Kuyga,100,RU,2021-12-03 07:08:18,100,70.0167,135.6,-47.43,4.12
544,Sao Bento,95,BR,2021-12-03 07:08:19,71,-6.2833,-37.75,74.53,7.29
545,Novoagansk,100,RU,2021-12-03 07:08:19,91,61.9449,76.6625,13.73,13.94
546,Gat,100,IL,2021-12-03 07:08:19,23,31.61,34.7642,65.91,3.89
547,Wamba,4,NG,2021-12-03 07:08:20,28,8.9333,8.6,76.95,1.45
548,Asyut,23,EG,2021-12-03 07:08:20,49,27.181,31.1837,62.31,4.97
549,Winchester,75,GB,2021-12-03 07:08:21,97,51.0651,-1.3187,49.53,1.99
550,Adrar,100,MR,2021-12-03 07:08:21,26,20.5022,-10.0711,61.11,11.95
551,San Juan,27,AR,2021-12-03 07:08:21,59,-31.5375,-68.5364,72.43,14.47
552,Port Hedland,6,AU,2021-12-03 07:09:22,22,-20.3167,118.5667,104.05,20.71
553,Roma,90,US,2021-12-03 07:09:22,81,43.2128,-75.4557,36.66,1.01
